org_code,fund,allotment,FY14,FY18,FY19
2510,operating_fund,Classroom Assistants/Teacher Assistants,400000.0,300000.0,300000.0
2510,operating_fund,Secretaries,100000.0,100000.0,100000.0
2510,operating_fund,Support Services Assistants,0.0,0.0,200000.0
2510,operating_fund,Student Climate Staff,400000.0,400000.0,300000.0
2510,operating_fund,Other,0.0,100000.0,100000.0
2510,operating_fund,Total Positions,35.8,40.7,43.2
2510,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,13180.0,66739.0,62003.0
2510,grant_fund,Principals/Assistant Principals,0.0,0.0,0.0
2510,grant_fund,Teachers ‐ Regular Education,330000.0,620000.0,520000.0
2510,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
2510,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,120000.0,50000.0,130000.0
2510,grant_fund,Nurses/Health Services,0.0,0.0,0.0
2510,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
2510,grant_fund,Secretaries,0.0,0.0,0.0
2510,grant_fund,Support Services Assistants,300000.0,300000.0,200000.0
2510,grant_fund,Student Climate Staff,0.0,0.0,0.0
2510,grant_fund,Other,0.0,0.0,0.0
2510,grant_fund,Total Positions,7.5,9.9,8.5
2510,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,84350.0,31404.0,13461.0
7400,operating_fund,Principals/Assistant Principals,200000.0,200000.0,200000.0
7400,operating_fund,Teachers ‐ Regular Education,3610000.0,3700000.0,3910000.0
7400,operating_fund,Teachers ‐ Special Education,700000.0,780000.0,500000.0
7400,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,140000.0,90000.0,290000.0
7400,operating_fund,Nurses/Health Services,100000.0,100000.0,100000.0
7400,operating_fund,Classroom Assistants/Teacher Assistants,400000.0,800000.0,600000.0
7400,operating_fund,Secretaries,100000.0,100000.0,100000.0
7400,operating_fund,Support Services Assistants,0.0,0.0,0.0
7400,operating_fund,Student Climate Staff,800000.0,640000.0,200000.0
7400,operating_fund,Other,0.0,0.0,0.0
7400,operating_fund,Total Positions,60.5,64.1,59.0
7400,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,46170.0,189599.0,258883.0
7400,grant_fund,Principals/Assistant Principals,0.0,0.0,0.0
7400,grant_fund,Teachers ‐ Regular Education,570000.0,919999.9999999999,819999.9999999999
7400,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
7400,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,40000.0,190000.0,90000.0
7400,grant_fund,Nurses/Health Services,0.0,0.0,0.0
7400,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
7400,grant_fund,Secretaries,0.0,0.0,0.0
7400,grant_fund,Support Services Assistants,400000.0,0.0,0.0
7400,grant_fund,Student Climate Staff,0.0,560000.0,1100000.0
7400,grant_fund,Other,0.0,0.0,0.0
7400,grant_fund,Total Positions,10.1,17.0,20.1
7400,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,96764.0,57670.0,134838.0
1030,operating_fund,Principals/Assistant Principals,200000.0,100000.0,100000.0
1030,operating_fund,Teachers ‐ Regular Education,2830000.0,2130000.0,2540000.0
1030,operating_fund,Teachers ‐ Special Education,1100000.0,980000.0000000001,1100000.0
1030,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,100000.0,60000.0,60000.0
1030,operating_fund,Nurses/Health Services,100000.0,100000.0,100000.0
1030,operating_fund,Classroom Assistants/Teacher Assistants,700000.0,1800000.0,1800000.0
1030,operating_fund,Secretaries,100000.0,100000.0,100000.0
1030,operating_fund,Support Services Assistants,100000.0,0.0,0.0
1030,operating_fund,Student Climate Staff,500000.0,200000.0,0.0
1030,operating_fund,Other,0.0,0.0,0.0
1030,operating_fund,Total Positions,57.3,54.6,58.0
1030,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,162534.0,101859.0,160972.0
1030,grant_fund,Principals/Assistant Principals,0.0,0.0,100000.0
1030,grant_fund,Teachers ‐ Regular Education,320000.0,120000.0,20000.0
1030,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
1030,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,40000.0,40000.0
1030,grant_fund,Nurses/Health Services,0.0,0.0,0.0
1030,grant_fund,Classroom Assistants/Teacher Assistants,600000.0,0.0,0.0
1030,grant_fund,Secretaries,0.0,0.0,0.0
1030,grant_fund,Support Services Assistants,0.0,0.0,0.0
1030,grant_fund,Student Climate Staff,0.0,0.0,400000.0
1030,grant_fund,Other,0.0,0.0,100000.0
1030,grant_fund,Total Positions,9.2,1.9,6.6
1030,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,100103.0,9391.0,77632.0
1460,operating_fund,Principals/Assistant Principals,100000.0,100000.0,100000.0
1460,operating_fund,Teachers ‐ Regular Education,2140000.0,2000000.0,2020000.0
1460,operating_fund,Teachers ‐ Special Education,300000.0,380000.0,400000.0
1460,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,100000.0,30000.0,50000.0
1460,operating_fund,Nurses/Health Services,100000.0,100000.0,100000.0
1460,operating_fund,Classroom Assistants/Teacher Assistants,400000.0,300000.0,300000.0
1460,operating_fund,Secretaries,100000.0,100000.0,100000.0
1460,operating_fund,Support Services Assistants,200000.0,200000.0,200000.0
1460,operating_fund,Student Climate Staff,600000.0,600000.0,0.0
1460,operating_fund,Other,0.0,0.0,0.0
1460,operating_fund,Total Positions,40.4,38.1,32.7
1460,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,10768.0,56562.0,107408.0
1460,grant_fund,Principals/Assistant Principals,0.0,0.0,0.0
1460,grant_fund,Teachers ‐ Regular Education,480000.0,620000.0,400000.0
1460,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
1460,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,70000.0,50000.0
1460,grant_fund,Nurses/Health Services,0.0,0.0,0.0
1460,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
1460,grant_fund,Secretaries,0.0,0.0,0.0
1460,grant_fund,Support Services Assistants,0.0,300000.0,400000.0
1460,grant_fund,Student Climate Staff,0.0,100000.0,700000.0
1460,grant_fund,Other,0.0,100000.0,100000.0
1460,grant_fund,Total Positions,4.8,12.1,16.5
1460,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,208208.0,18963.0,29714.0
1580,operating_fund,Principals/Assistant Principals,100000.0,100000.0,100000.0
1580,operating_fund,Teachers ‐ Regular Education,1420000.0,1410000.0,1320000.0
1580,operating_fund,Teachers ‐ Special Education,200000.0,280000.0,300000.0
1580,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,100000.0,50000.0,110000.00000000001
1580,operating_fund,Nurses/Health Services,20000.0,50000.0,50000.0
1580,operating_fund,Classroom Assistants/Teacher Assistants,600000.0,600000.0,600000.0
1580,operating_fund,Secretaries,100000.0,100000.0,100000.0
1580,operating_fund,Support Services Assistants,0.0,0.0,60000.0
1580,operating_fund,Student Climate Staff,200000.0,200000.0,300000.0
1580,operating_fund,Other,0.0,0.0,0.0
1580,operating_fund,Total Positions,27.4,27.9,29.4
1580,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,12712.0,44913.0,58328.0
1580,grant_fund,Principals/Assistant Principals,0.0,0.0,0.0
1580,grant_fund,Teachers ‐ Regular Education,10000.0,0.0,100000.0
1580,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
1580,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,100000.0,40000.0
1580,grant_fund,Nurses/Health Services,0.0,0.0,0.0
1580,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
1580,grant_fund,Secretaries,0.0,0.0,0.0
1580,grant_fund,Support Services Assistants,0.0,0.0,40000.0
1580,grant_fund,Student Climate Staff,0.0,0.0,0.0
1580,grant_fund,Other,0.0,0.0,0.0
1580,grant_fund,Total Positions,0.1,1.2,1.8
1580,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,51597.0,5248.0,3055.0
4570,operating_fund,Principals/Assistant Principals,100000.0,100000.0,100000.0
4570,operating_fund,Teachers ‐ Regular Education,1700000.0,1700000.0,2240000.0
4570,operating_fund,Teachers ‐ Special Education,500000.0,580000.0,700000.0
4570,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,100000.0,250000.0,160000.0
4570,operating_fund,Nurses/Health Services,30000.0,100000.0,100000.0
4570,operating_fund,Classroom Assistants/Teacher Assistants,400000.0,800000.0,800000.0
4570,operating_fund,Secretaries,100000.0,100000.0,100000.0
4570,operating_fund,Support Services Assistants,0.0,70000.0,0.0
4570,operating_fund,Student Climate Staff,300000.0,0.0,0.0
4570,operating_fund,Other,0.0,0.0,0.0
4570,operating_fund,Total Positions,32.2,37.0,42.0
4570,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,22126.0,83739.0,117221.0
4570,grant_fund,Principals/Assistant Principals,0.0,0.0,0.0
4570,grant_fund,Teachers ‐ Regular Education,380000.0,640000.0,400000.0
4570,grant_fund,Teachers ‐ Special Education,0.0,120000.0,0.0
4570,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,50000.0,140000.0
4570,grant_fund,Nurses/Health Services,0.0,0.0,0.0
4570,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
4570,grant_fund,Secretaries,0.0,0.0,0.0
4570,grant_fund,Support Services Assistants,700000.0,530000.0,600000.0
4570,grant_fund,Student Climate Staff,0.0,500000.0,500000.0
4570,grant_fund,Other,0.0,0.0,0.0
4570,grant_fund,Total Positions,10.8,18.5,16.4
4570,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,148881.0,51520.0,18772.0
8340,operating_fund,Principals/Assistant Principals,200000.0,200000.0,200000.0
8340,operating_fund,Teachers ‐ Regular Education,5330000.0,5140000.0,5120000.0
8340,operating_fund,Teachers ‐ Special Education,1000000.0,900000.0,900000.0
8340,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,240000.0,260000.0,190000.0
8340,operating_fund,Nurses/Health Services,140000.0,140000.0,140000.0
8340,operating_fund,Classroom Assistants/Teacher Assistants,1700000.0,1000000.0,1000000.0
8340,operating_fund,Secretaries,100000.0,200000.0,200000.0
8340,operating_fund,Support Services Assistants,0.0,0.0,0.0
8340,operating_fund,Student Climate Staff,900000.0,800000.0,500000.0
8340,operating_fund,Other,0.0,0.0,0.0
8340,operating_fund,Total Positions,96.1,86.4,82.5
8340,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,46992.0,95740.0,240459.0
8340,grant_fund,Principals/Assistant Principals,0.0,100000.0,100000.0
8340,grant_fund,Teachers ‐ Regular Education,710000.0,1000000.0,1220000.0
8340,grant_fund,Teachers ‐ Special Education,0.0,0.0,0.0
8340,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,40000.0,240000.0,330000.0
8340,grant_fund,Nurses/Health Services,0.0,0.0,0.0
8340,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
8340,grant_fund,Secretaries,0.0,0.0,0.0
8340,grant_fund,Support Services Assistants,0.0,0.0,0.0
8340,grant_fund,Student Climate Staff,0.0,0.0,200000.0
8340,grant_fund,Other,0.0,0.0,0.0
8340,grant_fund,Total Positions,7.5,13.4,18.5
8340,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,190824.0,36909.0,24460.0
7200,operating_fund,Principals/Assistant Principals,100000.0,100000.0,100000.0
7200,operating_fund,Teachers ‐ Regular Education,2940000.0,2490000.0,2280000.0
7200,operating_fund,Teachers ‐ Special Education,400000.0,380000.0,400000.0
7200,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,140000.0,140000.0,150000.0
7200,operating_fund,Nurses/Health Services,100000.0,200000.0,200000.0
7200,operating_fund,Classroom Assistants/Teacher Assistants,900000.0,500000.0,500000.0
7200,operating_fund,Secretaries,100000.0,200000.0,200000.0
7200,operating_fund,Support Services Assistants,100000.0,100000.0,300000.0
7200,operating_fund,Student Climate Staff,600000.0,700000.0,600000.0
7200,operating_fund,Other,0.0,0.0,0.0
7200,operating_fund,Total Positions,53.8,48.0,47.3
7200,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,29692.0,51489.0,120823.0
7200,grant_fund,Principals/Assistant Principals,0.0,0.0,0.0
7200,grant_fund,Teachers ‐ Regular Education,1360000.0,1300000.0,1540000.0
7200,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
7200,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,120000.0,30000.0
7200,grant_fund,Nurses/Health Services,0.0,0.0,0.0
7200,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
7200,grant_fund,Secretaries,0.0,0.0,0.0
7200,grant_fund,Support Services Assistants,0.0,0.0,0.0
7200,grant_fund,Student Climate Staff,0.0,0.0,0.0
7200,grant_fund,Other,0.0,0.0,100000.0
7200,grant_fund,Total Positions,13.6,14.5,16.7
7200,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,225390.0,3820.0,107166.0
7510,operating_fund,Principals/Assistant Principals,100000.0,140000.0,100000.0
7510,operating_fund,Teachers ‐ Regular Education,2880000.0,3020000.0,3210000.0
7510,operating_fund,Teachers ‐ Special Education,300000.0,180000.0,200000.0
7510,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,120000.0,110000.00000000001,120000.0
7510,operating_fund,Nurses/Health Services,100000.0,100000.0,100000.0
7510,operating_fund,Classroom Assistants/Teacher Assistants,200000.0,200000.0,200000.0
7510,operating_fund,Secretaries,100000.0,100000.0,100000.0
7510,operating_fund,Support Services Assistants,0.0,0.0,0.0
7510,operating_fund,Student Climate Staff,500000.0,0.0,0.0
7510,operating_fund,Other,0.0,0.0,0.0
7510,operating_fund,Total Positions,43.0,38.5,40.4
7510,operating_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,28596.0,279304.0,200894.0
7510,grant_fund,Principals/Assistant Principals,0.0,60000.0,100000.0
7510,grant_fund,Teachers ‐ Regular Education,910000.0,980000.0000000001,760000.0
7510,grant_fund,Teachers ‐ Special Education,0.0,20000.0,0.0
7510,grant_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,10000.0,20000.0
7510,grant_fund,Nurses/Health Services,0.0,0.0,0.0
7510,grant_fund,Classroom Assistants/Teacher Assistants,0.0,0.0,0.0
7510,grant_fund,Secretaries,0.0,0.0,0.0
7510,grant_fund,Support Services Assistants,0.0,0.0,0.0
7510,grant_fund,Student Climate Staff,0.0,500000.0,500000.0
7510,grant_fund,Other,0.0,0.0,0.0
7510,grant_fund,Total Positions,9.1,15.7,13.7
7510,grant_fund,Supplies/Equipment/Non Full‐Time Salaries/Other,175268.0,42495.0,13571.0
2050,operating_fund,Principals/Assistant Principals,0.0,100000.0,100000.0
2050,operating_fund,Teachers ‐ Regular Education,0.0,819999.9999999999,1220000.0
2050,operating_fund,Teachers ‐ Special Education,0.0,180000.0,200000.0
2050,operating_fund,Counselors/Student Adv./ Soc. Serv. Liaisons,0.0,100000.0,70000.0
2050,operating_fund,Nurses/Health Services,0.0,100000.0,100000.0
2050,operating_fund,Classroom Assistants/Teacher Assistants,0.0,100000.0,100000.0
2050,operating_fund,Secretaries,0.0,100000.0,100000.0
